Date,SOYBEANS,CORN,SOYBEAN OIL,SOYBEAN MEAL,WHEAT,SUGAR,COFFEE,HRW WHEAT,COTTON
5/5/21,1582.0,753.25,66.74,424.3,755.75,17.53,148.5,709.75,86.23
6/5/21,1605.5,759.5,66.25,427.7,764.25,17.55,153.5,717.75,89.48
7/5/21,1621.0,772.75,66.38,442.5,773.5,17.49,152.3,727.75,89.66
10/5/21,1620.0,748.0,66.1,444.4,742.5,17.49,147.6,695.5,88.47
11/5/21,1637.5,759.5,67.06,449.5,759.75,18.1,147.9,702.5,87.75
12/5/21,1660.5,757.5,68.66,450.9,754.75,17.84,145.75,682.75,88.23
13/5/21,1612.25,719.0,68.04,423.5,726.5,17.11,145.65,652.25,84.98
14/5/21,1603.75,685.0,68.41,423.5,727.25,16.96,144.25,651.75,82.43
17/5/21,1587.5,652.5,68.97,414.9,699.75,16.99,145.0,652.25,82.32
18/5/21,1574.25,658.25,68.67,410.8,698.0,17.21,151.8,647.75,84.01
19/5/21,1538.25,658.25,66.47,403.2,679.25,16.95,150.95,633.75,82.92
20/5/21,1533.25,664.5,65.76,401.1,675.25,17.04,150.95,625.0,81.53
21/5/21,1526.25,659.5,65.49,398.9,674.25,16.67,150.1,624.0,82.82
24/5/21,1522.75,657.25,65.13,400.2,662.25,16.83,149.0,615.25,82.82
25/5/21,1511.75,620.25,66.69,386.3,656.5,17.04,150.5,604.5,82.71
26/5/21,1503.5,624.5,65.68,383.8,648.5,16.78,155.7,598.75,82.44
27/5/21,1537.0,664.5,66.81,390.3,676.25,17.12,155.35,626.25,82.61
28/5/21,1530.5,656.75,65.79,395.5,663.5,17.36,162.35,613.25,82.12
31/5/21,1530.5,656.75,65.79,395.5,663.5,17.36,162.35,613.25,82.12
1/6/21,1548.5,688.75,67.39,398.7,693.5,17.69,161.05,637.5,84.25
2/6/21,1562.5,675.0,70.38,394.0,687.5,17.68,161.15,633.75,83.77
3/6/21,1549.25,662.0,68.85,391.6,676.25,17.43,157.6,624.25,84.21
4/6/21,1583.75,682.75,71.34,396.2,687.75,17.71,161.65,636.5,85.8
7/6/21,1560.25,679.25,70.83,386.9,680.0,17.38,160.15,630.0,84.36
8/6/21,1580.0,680.0,72.08,389.8,685.0,17.71,157.7,632.5,85.14
9/6/21,1562.5,690.75,71.59,386.4,682.25,17.73,157.2,635.75,86.62
10/6/21,1544.0,699.0,70.46,381.6,683.75,17.66,158.7,640.25,87.36
11/6/21,1508.5,684.5,66.98,383.3,680.75,17.54,157.45,638.0,87.0
14/6/21,1472.25,659.25,65.96,373.9,674.5,17.29,154.1,628.0,84.95
15/6/21,1465.75,667.5,65.57,372.4,661.5,17.05,151.2,612.75,85.28
16/6/21,1448.5,673.0,62.07,379.2,662.75,17.04,153.35,610.75,85.33
17/6/21,1329.75,633.0,56.57,361.5,639.0,16.55,149.55,585.25,84.17
18/6/21,1396.0,655.25,58.12,373.4,662.75,16.43,149.9,606.5,84.42
21/6/21,1415.0,659.25,60.33,373.1,661.5,16.78,152.35,599.75,84.09
22/6/21,1394.5,659.75,60.67,363.3,651.0,16.43,151.25,596.5,84.22
23/6/21,1385.0,664.25,62.13,354.2,661.25,16.69,153.15,612.0,86.46
24/6/21,1371.25,653.25,62.7,345.8,651.25,16.93,152.4,606.0,86.03
25/6/21,1329.75,636.5,59.71,347.2,637.0,16.9,157.25,600.25,86.43
28/6/21,1357.0,675.5,62.31,351.6,646.0,17.23,162.25,618.0,86.66
29/6/21,1359.75,694.5,64.15,348.4,639.75,17.23,159.7,619.0,86.49
30/6/21,1450.0,720.0,65.16,375.5,671.5,17.63,159.35,650.25,84.03
1/7/21,1446.75,719.75,65.04,381.8,658.5,17.94,156.0,631.5,85.01
2/7/21,1451.75,697.25,66.82,379.9,645.75,18.15,152.55,611.25,86.03
5/7/21,1451.75,697.25,66.82,379.9,645.75,18.15,152.55,611.25,86.03
6/7/21,1363.75,656.0,63.83,355.0,620.0,17.87,147.9,575.5,86.38
7/7/21,1386.5,652.5,64.76,357.2,614.75,17.75,149.75,581.0,86.63
8/7/21,1390.25,638.0,64.25,355.3,612.25,17.45,152.05,590.25,85.88
9/7/21,1404.0,629.75,62.41,352.5,608.5,17.28,151.3,599.0,87.99
12/7/21,1432.5,669.25,64.99,354.9,635.0,16.99,153.85,616.0,88.47
13/7/21,1438.0,677.0,66.63,355.1,628.75,17.08,152.1,612.5,88.77
14/7/21,1467.75,683.0,66.63,366.6,645.0,16.93,156.45,617.5,90.57
15/7/21,1447.5,564.25,67.31,362.7,672.0,17.33,156.9,640.25,89.84
16/7/21,1454.75,556.0,68.31,363.2,692.5,17.71,161.2,651.5,90.7
19/7/21,1428.0,556.0,66.69,359.8,697.75,17.07,155.25,652.25,87.11
20/7/21,1443.5,571.75,67.02,365.5,700.5,17.41,165.65,660.25,88.87
21/7/21,1439.25,571.75,65.46,369.8,710.75,17.67,176.0,668.75,89.09
22/7/21,1416.25,564.5,65.0,363.2,692.25,17.62,193.65,653.75,90.27
23/7/21,1401.0,547.25,65.66,353.6,684.0,18.17,189.0,646.0,90.32
26/7/21,1412.75,549.75,66.43,353.6,677.0,18.42,207.8,639.0,90.29
27/7/21,1418.25,548.75,66.26,358.8,674.5,18.35,201.75,641.5,90.74
28/7/21,1432.0,549.25,66.55,356.1,688.75,18.61,200.45,659.5,90.91
29/7/21,1434.25,558.0,66.93,356.5,705.25,18.3,196.5,674.5,90.76
30/7/21,1414.75,547.0,65.82,352.6,703.75,17.91,179.55,673.25,89.83
2/8/21,1418.75,558.75,64.62,357.2,729.5,17.95,172.8,703.5,90.07
3/8/21,1392.25,550.5,63.27,347.8,724.5,17.98,174.85,707.5,90.3
4/8/21,1403.5,545.75,62.77,353.1,717.25,17.93,175.65,694.25,90.72
5/8/21,1402.5,555.75,62.47,356.9,712.75,18.62,176.9,691.5,91.17
6/8/21,1422.25,555.0,63.41,358.8,719.0,18.68,176.0,705.75,92.42
9/8/21,1433.75,550.25,65.72,359.6,711.25,18.47,179.35,701.5,91.3
10/8/21,1447.5,549.25,65.41,360.3,727.0,19.59,182.0,714.25,92.74
11/8/21,1405.5,556.25,63.53,355.4,727.0,19.47,183.85,710.25,91.64
12/8/21,1401.5,567.0,63.51,355.4,753.5,19.54,186.55,738.75,93.77
13/8/21,1424.25,568.25,63.51,358.1,762.25,19.95,182.75,742.25,95.21
16/8/21,1376.0,564.75,63.29,359.4,760.5,20.03,183.2,736.5,94.85
17/8/21,1369.0,558.25,62.54,360.1,734.5,20.02,178.95,716.75,95.7
18/8/21,1358.25,561.75,61.93,357.6,737.25,20.17,179.7,723.75,95.52
19/8/21,1323.0,550.0,60.6,351.5,727.5,19.79,178.2,715.5,93.47
20/8/21,1293.75,538.75,57.49,353.3,714.25,19.58,178.25,702.0,93.9
23/8/21,1294.0,538.0,59.25,346.6,719.75,19.58,179.95,704.25,94.54
24/8/21,1337.0,544.5,61.09,354.9,718.0,19.58,183.3,704.25,95.76
25/8/21,1346.0,551.25,61.89,352.3,711.25,19.73,184.05,702.0,95.95
26/8/21,1367.5,552.75,61.33,356.5,725.25,19.68,185.65,715.5,95.36
27/8/21,1359.25,558.0,61.3,354.2,718.5,20.04,189.5,712.25,96.27
30/8/21,1304.75,540.25,60.28,347.6,708.75,20.22,197.4,704.25,95.61
31/8/21,1298.75,534.0,59.36,346.4,706.75,19.84,193.45,705.25,93.91
1/9/21,1277.75,515.5,58.31,343.7,701.0,19.67,193.2,695.25,94.15
2/9/21,1279.25,516.25,59.01,337.9,704.0,19.9,191.9,701.25,95.14
3/9/21,1283.0,508.0,59.0,340.9,714.5,19.62,190.55,715.25,95.62
6/9/21,1283.0,508.0,59.0,340.9,714.5,19.62,190.55,715.25,95.62
7/9/21,1268.75,495.75,57.76,337.3,708.75,19.48,191.5,709.75,95.41
8/9/21,1270.75,498.25,57.45,337.4,698.25,19.49,187.75,697.0,95.2
9/9/21,1258.75,496.0,56.02,336.3,681.5,19.24,185.0,676.5,94.56
10/9/21,1275.25,502.75,55.74,342.0,675.0,18.79,185.6,676.25,95.23
13/9/21,1272.5,496.75,55.8,344.7,674.5,18.98,184.35,678.25,94.41
14/9/21,1276.5,503.0,56.68,341.2,685.0,18.96,183.0,686.5,94.96
15/9/21,1294.5,533.5,58.31,335.9,712.25,19.52,187.0,716.0,94.67
16/9/21,1296.0,529.5,56.83,340.2,713.0,19.49,187.8,720.5,93.41
17/9/21,1284.0,527.25,56.29,338.5,708.75,19.18,187.3,713.0,93.32
20/9/21,1262.5,521.75,54.91,336.1,700.75,18.86,183.5,700.0,89.89
21/9/21,1274.0,517.0,55.32,337.9,690.25,18.97,183.35,690.5,91.18
22/9/21,1282.75,525.5,56.39,337.9,705.75,19.33,184.85,706.0,91.83
23/9/21,1284.25,529.25,57.1,336.6,717.75,19.49,190.6,720.0,93.31
24/9/21,1285.0,526.75,57.97,336.1,723.75,19.1,194.35,719.75,96.85
27/9/21,1287.5,539.5,58.3,337.3,722.25,18.73,193.65,720.75,98.91
28/9/21,1277.0,532.5,57.77,337.3,706.5,18.98,198.6,705.0,100.91
29/9/21,1283.75,539.0,57.78,338.1,710.25,18.94,193.4,711.75,103.94
30/9/21,1256.0,536.75,58.79,326.2,725.5,19.83,194.0,731.75,107.8
1/10/21,1246.5,541.5,58.61,325.0,755.25,20.06,204.05,759.5,106.53
4/10/21,1235.75,540.75,58.57,322.1,756.5,19.69,200.35,754.25,106.93
5/10/21,1250.5,537.5,60.89,320.2,744.75,19.85,191.9,741.0,110.93
6/10/21,1242.0,532.25,60.07,321.6,746.0,19.77,193.45,745.0,113.1
7/10/21,1247.25,534.0,61.9,318.8,741.25,19.84,197.9,741.25,113.65
8/10/21,1243.0,530.5,61.33,317.5,734.0,20.29,201.35,737.5,110.6
11/10/21,1228.25,533.0,60.29,316.2,731.75,20.33,204.25,734.5,109.79
12/10/21,1198.25,522.5,58.62,312.9,734.0,20.07,213.15,739.75,106.38
13/10/21,1195.25,512.25,59.36,313.4,718.75,19.86,208.65,721.75,103.86
14/10/21,1206.25,516.75,59.94,317.1,724.75,19.59,209.25,731.0,107.1
15/10/21,1217.75,525.75,61.29,316.6,734.0,19.8,203.4,743.75,107.33
18/10/21,1221.5,532.75,62.02,317.9,736.25,19.35,201.6,749.0,107.04
19/10/21,1228.0,530.25,62.39,322.6,736.0,18.87,204.25,748.25,107.83
20/10/21,1245.5,539.25,64.7,328.4,749.25,18.97,205.55,759.75,110.73
21/10/21,1224.0,532.25,62.58,324.0,741.25,18.94,203.3,747.75,106.14
22/10/21,1220.5,538.0,62.09,327.4,756.0,19.08,199.85,774.0,108.26
25/10/21,1237.25,538.0,63.14,327.2,759.5,19.39,202.55,777.75,108.54
26/10/21,1238.0,543.5,62.31,326.9,752.25,19.66,208.1,777.25,108.71
27/10/21,1239.25,557.25,61.42,330.9,759.75,19.7,201.35,782.75,110.52
28/10/21,1233.75,562.75,60.87,330.9,772.5,19.62,199.95,790.0,113.73
29/10/21,1235.75,568.25,61.27,332.6,772.75,19.27,203.95,785.75,114.85
1/11/21,1236.75,579.0,61.97,329.1,797.25,19.37,208.7,806.5,119.84
2/11/21,1244.0,573.0,61.99,337.2,791.5,19.54,208.05,798.25,117.25
3/11/21,1231.5,564.0,61.03,340.8,781.0,19.38,209.3,790.75,118.82
4/11/21,1209.25,559.25,59.58,335.8,773.75,19.63,208.6,786.0,116.46
5/11/21,1192.25,553.0,58.78,332.7,766.5,19.94,203.55,778.75,116.87
8/11/21,1178.0,551.5,58.05,331.8,768.0,19.92,199.65,780.75,116.55
9/11/21,1199.5,554.75,58.47,342.5,778.5,19.9,205.9,793.5,119.38
10/11/21,1203.5,569.25,59.14,342.4,803.0,19.6,204.0,817.5,118.68
11/11/21,1212.25,569.5,59.14,344.5,812.5,20.12,210.9,828.0,118.54
12/11/21,1234.0,577.25,58.97,362.1,817.0,20.01,219.7,833.0,117.69
15/11/21,1257.25,576.5,58.2,371.7,826.25,19.74,222.75,836.0,117.62
16/11/21,1251.25,571.0,59.17,367.5,810.25,19.99,222.05,820.75,117.98
17/11/21,1277.0,575.25,59.23,374.7,822.25,20.42,232.6,834.0,119.7
18/11/21,1265.25,573.0,59.17,370.4,820.0,20.18,228.95,827.25,117.59
19/11/21,1263.25,570.75,58.16,371.8,823.0,19.99,233.3,834.75,119.22
22/11/21,1274.25,576.75,59.41,370.0,845.75,19.76,231.35,861.75,117.71
23/11/21,1273.0,580.5,60.14,362.2,856.0,20.11,242.55,878.75,120.36
24/11/21,1266.5,579.75,60.94,357.6,836.75,19.93,246.3,873.25,120.38
25/11/21,1266.5,579.75,60.94,357.6,836.75,19.93,246.3,873.25,120.38
26/11/21,1252.75,586.75,59.02,356.2,825.5,19.35,243.85,865.0,116.6
29/11/21,1241.5,581.0,58.26,347.7,807.5,19.19,233.85,854.0,116.65
30/11/21,1217.25,567.0,55.11,348.8,773.75,18.6,233.25,819.0,111.65
1/12/21,1228.25,572.0,55.05,356.5,778.5,18.6,234.2,814.25,109.39
2/12/21,1244.25,577.0,56.23,358.0,806.5,18.62,237.45,838.5,108.9
3/12/21,1267.25,586.0,57.1,367.7,794.5,18.75,244.05,822.0,109.3
6/12/21,1261.5,583.5,57.79,359.7,797.0,19.16,250.2,821.5,112.01
7/12/21,1250.25,586.25,57.04,358.9,799.25,19.48,243.9,827.25,111.27
8/12/21,1261.0,584.75,55.46,365.6,791.25,19.82,244.75,810.25,111.55
9/12/21,1264.5,588.5,54.79,368.8,773.5,19.69,240.35,794.5,106.59
10/12/21,1267.75,588.5,53.59,377.9,782.0,19.71,232.7,801.5,106.23
13/12/21,1244.0,584.25,53.24,384.0,785.5,19.64,236.7,808.5,106.81
14/12/21,1259.5,588.75,52.01,404.5,785.5,19.65,237.15,805.25,105.9
15/12/21,1262.5,585.75,53.47,372.2,756.0,19.29,237.4,785.5,105.79
16/12/21,1277.25,591.25,54.65,372.3,770.5,19.4,236.95,803.75,109.68
17/12/21,1285.25,593.25,53.88,379.5,775.0,19.11,235.9,810.0,107.3
20/12/21,1292.25,591.0,52.94,386.2,777.75,18.59,224.4,813.25,105.54
21/12/21,1308.0,598.25,53.9,394.0,799.0,18.74,228.25,841.5,107.27
22/12/21,1328.75,602.5,54.83,402.8,814.0,19.26,233.55,853.75,108.83
23/12/21,1332.0,605.75,55.44,406.1,814.75,19.24,231.2,861.5,109.12
24/12/21,1332.0,605.75,55.44,406.1,814.75,19.24,231.2,861.5,109.12
27/12/21,1362.5,614.75,56.72,414.8,804.0,19.21,227.05,847.0,112.28
28/12/21,1359.25,604.75,56.55,415.9,783.5,18.96,225.6,821.75,110.05
29/12/21,1356.5,605.5,56.7,415.4,787.75,19.1,228.9,824.5,112.99
30/12/21,1327.75,596.0,55.85,413.6,779.75,18.78,228.85,812.75,114.34
31/12/21,1328.75,593.25,56.3,411.7,770.75,18.88,226.1,801.5,112.6
3/1/22,1344.0,589.25,56.21,423.9,758.0,18.74,223.3,791.5,113.23
4/1/22,1378.75,609.5,58.14,427.6,770.0,18.75,231.75,804.0,116.39
5/1/22,1384.25,602.25,59.32,424.1,760.75,18.34,231.75,787.0,116.28
6/1/22,1377.25,603.75,58.78,420.4,746.0,18.19,231.7,768.5,114.72
7/1/22,1401.5,606.75,58.63,433.5,758.5,18.05,238.45,775.0,115.12
10/1/22,1374.75,599.75,57.89,427.6,762.0,17.83,234.9,778.25,115.22
11/1/22,1376.75,601.0,58.89,427.3,770.25,18.11,237.05,791.75,116.02
12/1/22,1391.25,599.0,59.28,431.0,757.75,18.34,240.85,778.0,117.64
13/1/22,1365.25,587.5,58.18,423.7,746.75,18.09,237.0,759.75,116.84
14/1/22,1356.75,596.25,58.15,445.0,741.5,18.31,239.65,745.0,119.7
17/1/22,1356.75,596.25,58.15,445.0,741.5,18.31,239.65,745.0,119.7
18/1/22,1361.25,599.5,59.08,390.1,769.0,18.66,239.6,772.75,121.08
19/1/22,1391.25,610.5,60.76,398.3,796.5,19.07,244.45,800.0,123.95
20/1/22,1425.75,611.0,62.88,400.8,790.25,18.93,243.65,796.5,122.87
21/1/22,1414.25,616.25,63.0,392.7,780.0,18.9,237.9,793.25,120.75
24/1/22,1403.0,621.0,61.97,393.9,800.5,18.81,232.95,818.0,120.38
25/1/22,1407.25,620.0,62.51,392.0,818.0,18.78,237.9,834.5,120.92
26/1/22,1440.0,627.0,63.93,400.5,795.0,18.49,238.9,815.75,122.33
27/1/22,1448.25,625.25,64.34,404.7,777.0,18.41,232.05,793.5,121.63
28/1/22,1470.0,636.0,65.27,411.2,786.25,18.2,235.9,802.25,123.76
31/1/22,1490.5,626.0,64.82,418.9,761.25,18.22,235.1,781.25,127.57
1/2/22,1528.5,634.75,65.83,436.0,769.0,18.48,236.7,786.25,127.33
2/2/22,1545.25,622.5,65.98,435.1,755.0,17.93,238.8,769.5,126.33
3/2/22,1544.25,616.75,65.75,437.1,751.75,17.99,243.9,769.0,127.62
4/2/22,1553.5,620.5,65.36,443.9,763.25,18.23,241.85,785.75,126.74
7/2/22,1581.75,635.25,65.34,452.8,768.75,18.05,241.65,791.75,125.57
8/2/22,1569.0,632.25,63.35,454.1,778.75,18.08,248.95,801.25,127.15
9/2/22,1594.75,646.75,64.1,461.9,785.0,18.48,258.35,815.0,126.43
10/2/22,1574.25,641.75,64.51,454.0,771.5,18.3,255.2,801.0,125.66
11/2/22,1583.0,651.0,65.72,456.6,797.75,18.26,251.65,824.25,125.28
14/2/22,1570.0,655.75,65.81,448.4,799.25,18.12,247.55,828.5,122.93
15/2/22,1551.25,638.0,65.63,438.8,779.75,18.07,251.85,806.0,123.04
16/2/22,1587.5,647.0,66.97,449.4,780.5,18.07,252.25,808.0,121.91
17/2/22,1592.0,650.0,66.81,449.2,798.0,18.28,251.5,823.0,121.93
18/2/22,1601.5,654.25,67.57,447.9,797.0,18.2,246.85,835.25,122.99
21/2/22,1601.5,654.25,67.57,447.9,797.0,18.2,246.85,835.25,122.99
22/2/22,1635.0,674.75,70.15,453.7,844.25,18.48,248.45,881.75,121.11
23/2/22,1675.0,683.75,70.72,471.1,876.0,18.53,248.6,913.5,122.4
24/2/22,1661.5,695.0,72.0,464.9,926.0,18.32,239.35,963.0,122.59
25/2/22,1590.25,659.5,68.75,448.3,843.0,17.99,240.05,886.75,122.12
28/2/22,1644.25,697.5,72.89,454.9,928.0,18.0,234.25,954.25,122.57
1/3/22,1705.5,739.75,76.8,463.7,1001.75,18.34,237.25,1012.0,126.35
2/3/22,1677.5,739.0,79.54,457.7,1058.5,18.64,230.45,1073.5,122.04
3/3/22,1680.25,751.25,78.3,461.4,1289.0,18.93,224.15,1140.25,123.55
4/3/22,1676.25,756.5,76.8,468.9,1348.0,19.35,224.15,1200.75,120.2
7/3/22,1674.25,749.25,78.15,467.9,1425.25,19.27,225.5,1237.75,120.66
8/3/22,1704.5,754.5,79.68,489.9,1273.0,19.43,234.05,1186.0,122.17
9/3/22,1686.5,735.0,80.07,495.0,1199.5,18.94,230.45,1106.25,121.67
10/3/22,1700.0,757.75,80.85,506.8,1073.75,19.1,225.2,1052.25,116.86
11/3/22,1690.75,764.5,82.18,493.1,1090.0,19.24,222.95,1075.75,121.03
14/3/22,1687.25,728.25,78.73,521.9,1090.0,19.13,219.65,1079.25,118.77
15/3/22,1658.75,758.0,73.68,484.0,1154.25,18.73,212.3,1157.5,118.6
16/3/22,1649.25,730.0,73.55,478.0,1069.25,18.56,218.6,1072.5,119.8
17/3/22,1668.5,754.5,74.63,474.1,1098.0,18.69,217.3,1092.25,121.86
18/3/22,1668.0,741.75,72.29,477.0,1063.75,18.93,220.3,1070.5,126.86
21/3/22,1691.0,756.25,73.71,481.3,1119.25,19.28,225.85,1113.25,130.01
22/3/22,1696.5,753.0,74.54,476.8,1118.25,19.15,225.05,1116.5,130.04
23/3/22,1718.75,757.75,75.97,485.1,1105.75,19.24,225.3,1111.5,130.03
24/3/22,1700.75,748.25,74.29,485.9,1085.75,19.26,221.85,1095.0,130.9
25/3/22,1710.25,754.0,74.75,487.9,1102.25,19.61,221.85,1110.75,135.9
28/3/22,1664.25,748.5,72.45,478.9,1057.0,19.59,214.55,1070.5,139.07
29/3/22,1643.0,726.25,71.66,466.0,1014.25,19.11,215.7,1024.5,136.81
30/3/22,1664.0,738.0,72.22,473.1,1027.25,19.47,221.85,1044.5,139.84
31/3/22,1618.25,748.75,69.94,467.5,1006.0,19.49,226.4,1029.75,135.69
1/4/22,1582.75,735.0,71.2,450.0,984.5,19.37,228.4,1013.0,134.55
4/4/22,1602.25,750.5,72.34,455.1,1010.25,19.61,230.6,1037.75,137.94
5/4/22,1631.0,759.75,72.41,465.9,1045.25,19.65,231.3,1082.75,137.53
6/4/22,1619.5,756.5,71.83,461.8,1038.25,19.59,227.6,1085.0,135.69
7/4/22,1645.5,757.75,73.02,460.2,1020.0,19.84,226.15,1070.75,133.2
8/4/22,1689.0,768.75,75.12,468.2,1051.5,20.41,231.65,1106.75,132.41
11/4/22,1655.25,764.5,74.3,459.1,1081.25,20.31,236.6,1141.5,135.29
12/4/22,1670.25,776.25,75.43,460.9,1103.75,20.22,233.6,1162.25,138.51
13/4/22,1676.0,783.5,78.11,458.2,1113.5,20.1,225.05,1174.0,142.77
14/4/22,1682.25,790.25,78.91,461.4,1096.5,20.06,223.6,1154.0,141.98
18/4/22,1714.75,813.25,79.99,466.0,1120.5,20.26,223.5,1185.0,144.74
19/4/22,1716.5,804.0,80.21,464.4,1099.0,19.74,221.3,1171.5,139.68
20/4/22,1746.75,815.75,80.81,471.4,1088.0,19.62,218.8,1163.25,140.39
21/4/22,1748.25,799.25,81.5,468.9,1068.0,19.87,228.15,1137.75,138.59
22/4/22,1716.0,793.0,83.26,458.8,1065.5,19.24,227.3,1142.75,139.46
25/4/22,1703.5,800.25,82.74,452.4,1062.0,18.95,220.8,1145.25,141.41
26/4/22,1705.25,803.25,85.29,444.8,1083.25,18.99,221.4,1157.75,142.53
27/4/22,1726.5,815.5,87.8,451.0,1080.0,19.02,215.95,1148.25,146.08
28/4/22,1706.5,816.0,90.6,440.2,1074.0,19.42,217.9,1136.25,153.08
29/4/22,1708.25,818.25,89.17,440.5,1043.75,19.35,222.55,1094.25,152.33
2/5/22,1674.0,813.0,82.7,442.9,1043.5,18.85,216.4,1086.75,157.16
3/5/22,1659.0,800.75,84.3,436.4,1033.75,18.62,218.2,1081.75,153.33
4/5/22,1669.75,798.5,87.08,428.3,1066.0,18.62,221.2,1112.5,158.02
5/5/22,1678.5,803.75,86.5,426.9,1096.0,18.78,218.4,1165.75,152.02
6/5/22,1655.5,792.25,88.4,423.4,1097.0,19.16,211.6,1159.25,146.87
9/5/22,1621.0,784.5,87.18,411.1,1083.25,18.66,206.3,1153.25,142.93
10/5/22,1630.0,786.5,87.96,407.9,1083.25,18.54,204.0,1168.25,142.94
11/5/22,1650.25,802.25,89.45,400.6,1108.75,18.55,220.1,1186.25,143.6
12/5/22,1660.25,813.5,88.52,399.4,1174.5,18.64,215.0,1254.0,145.53
13/5/22,1723.25,794.5,88.34,406.4,1167.25,19.17,212.9,1252.75,145.2
16/5/22,1656.5,809.5,82.99,413.6,1247.5,19.68,225.8,1352.0,150.65
17/5/22,1678.0,800.75,83.49,411.8,1277.5,20.0,228.2,1367.75,148.46
18/5/22,1662.75,781.5,80.55,414.0,1230.75,19.83,218.6,1324.5,144.47
19/5/22,1690.5,783.25,79.53,425.3,1200.5,19.77,218.7,1295.25,147.7
20/5/22,1705.25,778.75,80.93,429.9,1168.75,19.95,215.85,1252.75,142.27
23/5/22,1687.0,786.25,80.47,422.5,1190.0,19.77,215.75,1276.5,142.75
24/5/22,1693.0,771.75,80.12,427.1,1154.75,19.75,213.65,1237.75,141.54
25/5/22,1681.0,772.25,78.92,424.2,1148.25,19.68,217.05,1233.25,145.16
26/5/22,1726.5,765.0,80.52,428.2,1143.25,19.54,226.6,1228.5,140.61
27/5/22,1732.25,777.25,79.57,432.3,1157.5,19.61,229.45,1235.25,139.42
30/5/22,1732.25,777.25,79.57,432.3,1157.5,19.61,229.45,1235.25,139.42
31/5/22,1683.25,753.5,77.92,414.8,1087.5,19.4,231.25,1165.5,138.98
1/6/22,1690.25,731.25,78.11,412.7,1041.25,19.44,239.45,1128.25,136.06
2/6/22,1729.25,730.25,81.44,414.9,1058.25,19.35,238.25,1143.5,139.11
3/6/22,1697.75,727.0,81.85,407.9,1040.0,19.29,232.4,1121.0,138.18
6/6/22,1699.25,742.5,81.19,407.1,1093.0,19.56,237.55,1170.0,137.74
7/6/22,1728.25,757.0,81.44,417.4,1071.75,18.97,232.15,1149.25,136.95
8/6/22,1740.0,764.5,82.94,415.6,1074.75,18.98,231.85,1155.0,140.62
9/6/22,1769.0,773.0,82.63,427.5,1071.25,19.29,234.65,1153.75,146.51
10/6/22,1745.5,773.25,80.81,429.1,1070.75,18.87,228.9,1162.5,145.06
13/6/22,1707.5,769.25,79.51,415.1,1071.0,18.71,223.35,1161.75,145.66
14/6/22,1698.5,768.25,78.28,411.0,1050.25,18.7,226.95,1142.25,143.48
15/6/22,1693.75,774.0,77.67,417.5,1050.0,18.46,228.5,1133.25,143.18
16/6/22,1709.5,788.25,76.34,429.7,1078.25,18.58,231.95,1148.5,143.53
17/6/22,1702.0,784.5,73.79,438.1,1034.25,18.6,227.65,1105.0,143.45
20/6/22,1702.0,784.5,73.79,438.1,1034.25,18.6,227.65,1105.0,143.45
21/6/22,1681.0,760.75,73.37,431.3,975.25,18.66,233.1,1041.25,143.51
22/6/22,1652.75,768.0,70.66,432.4,976.5,18.45,238.6,1039.25,143.32
23/6/22,1593.25,746.75,67.71,426.7,937.25,18.38,232.45,1005.0,136.32
24/6/22,1610.75,750.25,69.75,432.6,923.75,18.37,226.6,992.5,103.76
27/6/22,1630.5,744.25,70.82,442.7,904.0,18.3,226.0,972.75,100.35
28/6/22,1663.75,759.5,72.09,455.1,921.25,18.53,221.9,983.75,100.12
29/6/22,1674.25,770.25,72.6,463.2,915.5,18.55,232.65,985.25,104.28
30/6/22,1675.0,743.75,69.93,469.9,868.75,18.83,233.6,948.75,103.94
1/7/22,1626.0,754.5,65.68,459.7,831.25,18.07,228.45,911.0,103.68
4/7/22,1626.0,754.5,65.68,459.7,831.25,18.07,228.45,911.0,103.68
5/7/22,1575.25,736.0,60.52,452.8,793.75,17.8,224.65,860.25,99.68
6/7/22,1580.25,744.25,60.22,462.6,792.25,17.99,222.5,849.25,94.69
7/7/22,1591.25,747.0,63.17,470.0,824.5,18.52,222.2,891.0,98.12
8/7/22,1630.25,778.25,64.07,478.4,879.25,19.02,222.9,950.75,102.61
11/7/22,1641.0,781.25,65.21,482.9,843.75,18.86,216.9,920.25,102.44
12/7/22,1592.75,732.75,61.41,478.7,801.5,18.69,209.25,872.75,98.44
13/7/22,1588.25,740.0,60.21,491.5,798.25,19.14,211.25,867.25,95.41
14/7/22,1610.0,695.0,59.8,497.3,794.25,18.97,199.2,867.25,91.41
15/7/22,1466.0,604.25,60.08,431.0,776.75,19.25,203.7,837.5,96.41
18/7/22,1497.25,612.25,63.2,434.5,812.75,19.41,219.1,874.0,100.42
19/7/22,1477.25,596.75,61.89,435.0,812.25,18.84,220.4,869.25,100.2
20/7/22,1449.0,592.25,60.03,436.5,819.5,18.67,218.15,870.5,100.38
21/7/22,1418.5,575.75,58.6,434.4,806.25,18.35,215.85,861.25,99.6
22/7/22,1434.5,564.25,60.32,431.5,759.0,17.89,206.7,820.25,99.43
25/7/22,1473.0,580.0,60.01,447.5,770.0,17.47,210.05,839.75,97.52
26/7/22,1532.75,597.0,60.42,472.4,803.75,17.47,213.2,877.0,99.69
27/7/22,1578.75,600.25,61.18,488.9,790.25,17.4,219.1,861.75,99.83
